art_id,regime,group,turn,religion,truncated,n_drawable,paintable,html_bytes
v8-s5-v157,v8,canon,186,The Celestial Chorus,1,0,0,4307
minimal-r1-v1,minimal,canon,0,1,0,2,1,877
minimal-r2-v2,minimal,canon,0,2,0,2,1,878
minimal-r3-v3,minimal,canon,0,3,0,2,1,877
minimal-r4-v4,minimal,canon,0,4,0,2,1,876
minimal-r1-v5,minimal,canon,6,1,0,2,1,1047
minimal-r3-v6,minimal,canon,7,3,0,2,1,1247
minimal-r2-v7,minimal,canon,8,2,0,2,1,1292
minimal-r4-v8,minimal,canon,9,4,0,2,1,1277
minimal-r1-v9,minimal,canon,10,1,0,2,1,1415
minimal-r3-v10,minimal,canon,12,3,0,2,1,1283
minimal-r4-v11,minimal,canon,13,4,0,2,1,1321
minimal-r1-v12,minimal,canon,18,1,0,2,1,1771
minimal-r2-v13,minimal,canon,19,2,0,2,1,1368
minimal-r4-v14,minimal,canon,19,4,0,2,1,1326
minimal-r3-v15,minimal,canon,23,3,0,2,1,1325
minimal-r1-v16,minimal,canon,23,1,0,2,1,2459
minimal-r4-v17,minimal,canon,25,4,0,2,1,1348
minimal-r2-v18,minimal,canon,25,2,0,2,1,1402
minimal-r3-v19,minimal,canon,27,3,0,2,1,1355
minimal-r1-v20,minimal,canon,38,1,0,2,1,2521
minimal-r4-v21,minimal,canon,38,4,0,2,1,1645
minimal-r2-v22,minimal,canon,39,2,0,2,1,1596
minimal-r3-v23,minimal,canon,41,3,0,2,1,1377
minimal-r4-v24,minimal,canon,50,4,0,2,1,2009
minimal-r1-v25,minimal,canon,54,1,0,2,1,2420
minimal-r1-v26,minimal,canon,101,1,0,2,1,2935
minimal-r4-v27,minimal,canon,103,4,0,2,1,2409
minimal-r2-v28,minimal,canon,104,2,0,2,1,1661
minimal-r3-v29,minimal,canon,106,3,0,2,1,1445
minimal-r1-v30,minimal,canon,121,1,0,2,1,2955
minimal-r4-v31,minimal,canon,125,4,0,2,1,2781
minimal-r1-v32,minimal,canon,161,1,0,2,1,2955
minimal-r2-v33,minimal,canon,173,2,0,2,1,1661
minimal-r4-v34,minimal,canon,175,4,0,2,1,2781
minimal-r3-v35,minimal,canon,175,3,0,2,1,1473
minimal-r1-v36,minimal,canon,176,1,0,2,1,2955
minimal-r4-v37,minimal,canon,176,4,0,2,1,3157
minimal-r2-v38,minimal,canon,177,2,0,2,1,1661
minimal-r1-v39,minimal,canon,177,1,0,2,1,2955
minimal-r3-v40,minimal,canon,179,3,0,2,1,1473
minimal-r4-v41,minimal,canon,180,4,0,2,1,3157
minimal-r1-v42,minimal,canon,181,1,0,2,1,2955
minimal-r2-v43,minimal,canon,181,2,0,2,1,1661
minimal-r1-v44,minimal,canon,183,1,0,2,1,2955
minimal-r2-v45,minimal,canon,185,2,0,2,1,1661
minimal-r1-v46,minimal,canon,186,1,0,2,1,2955
minimal-r1-v47,minimal,canon,187,1,0,2,1,2984
minimal-r2-v48,minimal,canon,189,2,0,2,1,1661
minimal-r1-v49,minimal,canon,191,1,0,2,1,3069
minimal-r1-v50,minimal,canon,194,1,0,2,1,3206
minimal-r1-v51,minimal,canon,195,1,0,2,1,3263
minimal-r1-v52,minimal,canon,198,1,0,2,1,3935
minimal-r1-v53,minimal,canon,199,1,0,2,1,3567
minimal-r2-v54,minimal,canon,201,2,0,2,1,1774
minimal-r1-v55,minimal,canon,202,1,0,2,1,4465
minimal-r1-v56,minimal,canon,203,1,0,2,1,3922
minimal-r2-v57,minimal,canon,205,2,0,2,1,1941
minimal-r1-v58,minimal,canon,206,1,0,2,1,4763
minimal-r4-v59,minimal,canon,208,4,0,2,1,3552
minimal-r2-v60,minimal,canon,209,2,0,2,1,2314
minimal-r2-v61,minimal,canon,210,2,0,2,1,2140
minimal-r3-v62,minimal,canon,211,3,0,2,1,1675
minimal-r1-v63,minimal,canon,212,1,0,2,1,5237
minimal-r4-v64,minimal,canon,212,4,0,2,1,3947
minimal-r1-v65,minimal,canon,216,1,0,2,1,5871
minimal-r4-v66,minimal,canon,216,4,0,2,1,4245
minimal-r2-v67,minimal,canon,218,2,0,2,1,2461
minimal-r4-v68,minimal,canon,218,4,0,2,1,4374
minimal-r1-v69,minimal,canon,220,1,0,2,1,6617
minimal-r1-v70,minimal,canon,228,1,0,2,1,6989
minimal-r4-v71,minimal,canon,230,4,0,2,1,4728
minimal-r1-v72,minimal,canon,232,1,0,2,1,7290
minimal-r2-v73,minimal,canon,234,2,0,2,1,2795
minimal-r4-v74,minimal,canon,234,4,0,2,1,5101
minimal-r1-v75,minimal,canon,236,1,0,2,1,7685
minimal-r1-v76,minimal,canon,240,1,0,2,1,8082
minimal-r1-v77,minimal,canon,244,1,0,2,1,8446
minimal-r1-v78,minimal,canon,245,1,0,2,1,9043
minimal-r1-v79,minimal,canon,249,1,0,2,1,9679
minimal-r1-v80,minimal,canon,253,1,0,2,1,11421
minimal-r2-v81,minimal,canon,254,2,0,2,1,3130
minimal-r1-v82,minimal,canon,261,1,0,2,1,11421
minimal-r1-v83,minimal,canon,265,1,0,2,1,11421
minimal-r1-v84,minimal,canon,339,1,0,2,1,11421
minimal-r1-v85,minimal,canon,394,1,0,2,1,11483
minimal-r1-v86,minimal,canon,762,1,0,2,1,11519
minimal-proposal-1,minimal,proposal_accepted,6,1,0,2,1,1047
minimal-proposal-10,minimal,proposal_accepted,18,1,0,2,1,1771
minimal-proposal-100,minimal,proposal_rejected,191,3,0,2,1,1501
minimal-proposal-101,minimal,proposal_rejected,191,1,0,2,1,3629
minimal-proposal-102,minimal,proposal_rejected,191,3,0,2,1,1560
minimal-proposal-103,minimal,proposal_rejected,192,4,0,2,1,3449
minimal-proposal-104,minimal,proposal_rejected,192,4,0,2,1,3548
minimal-proposal-105,minimal,proposal_rejected,192,4,0,2,1,3809
minimal-proposal-106,minimal,proposal_rejected,192,4,0,2,1,4220
minimal-proposal-107,minimal,proposal_rejected,192,4,0,2,1,3916
minimal-proposal-108,minimal,proposal_rejected,193,2,0,2,1,2097
minimal-proposal-109,minimal,proposal_rejected,193,2,0,2,1,1949
minimal-proposal-11,minimal,proposal_accepted,19,2,0,2,1,1368
minimal-proposal-110,minimal,proposal_rejected,193,2,0,2,1,2436
minimal-proposal-111,minimal,proposal_rejected,193,2,0,2,1,1661
minimal-proposal-112,minimal,proposal_rejected,193,2,0,2,1,1749
minimal-proposal-113,minimal,proposal_accepted,194,1,0,2,1,3206
minimal-proposal-114,minimal,proposal_rejected,195,3,0,2,1,1529
minimal-proposal-115,minimal,proposal_rejected,195,3,0,2,1,1762
minimal-proposal-116,minimal,proposal_accepted,195,1,0,2,1,3263
minimal-proposal-117,minimal,proposal_rejected,195,3,0,2,1,1590
minimal-proposal-118,minimal,proposal_rejected,195,3,0,2,1,1709
minimal-proposal-119,minimal,proposal_rejected,196,4,0,2,1,3514
minimal-proposal-12,minimal,proposal_accepted,19,4,0,2,1,1326
minimal-proposal-120,minimal,proposal_rejected,196,4,0,2,1,3553
minimal-proposal-121,minimal,proposal_rejected,196,4,0,2,1,3521
minimal-proposal-122,minimal,proposal_rejected,196,4,0,2,1,3546
minimal-proposal-123,minimal,proposal_rejected,196,4,0,2,1,3358
minimal-proposal-124,minimal,proposal_rejected,197,2,0,2,1,1981
minimal-proposal-125,minimal,proposal_rejected,197,2,0,2,1,1988
minimal-proposal-126,minimal,proposal_rejected,197,2,0,2,1,1979
minimal-proposal-127,minimal,proposal_rejected,197,2,0,2,1,1990
minimal-proposal-128,minimal,proposal_rejected,197,2,0,2,1,1821
minimal-proposal-129,minimal,proposal_accepted,198,1,0,2,1,3935
minimal-proposal-13,minimal,proposal_rejected,23,3,0,2,1,1324
minimal-proposal-130,minimal,proposal_rejected,199,3,0,2,1,1647
minimal-proposal-131,minimal,proposal_accepted,199,1,0,2,1,3567
minimal-proposal-132,minimal,proposal_rejected,199,3,0,2,1,1577
minimal-proposal-133,minimal,proposal_rejected,199,3,0,2,1,1735
minimal-proposal-134,minimal,proposal_rejected,199,3,0,2,1,1578
minimal-proposal-135,minimal,proposal_rejected,200,4,0,2,1,3559
minimal-proposal-136,minimal,proposal_rejected,200,4,0,2,1,3458
minimal-proposal-137,minimal,proposal_rejected,200,4,0,2,1,3498
minimal-proposal-138,minimal,proposal_rejected,200,4,0,2,1,3542
minimal-proposal-139,minimal,proposal_rejected,200,4,0,2,1,3614
minimal-proposal-14,minimal,proposal_accepted,23,1,0,2,1,2459
minimal-proposal-140,minimal,proposal_accepted,201,2,0,2,1,1774
minimal-proposal-141,minimal,proposal_rejected,201,2,0,2,1,1774
minimal-proposal-142,minimal,proposal_rejected,201,2,0,2,1,2042
minimal-proposal-143,minimal,proposal_rejected,201,2,0,2,1,1862
minimal-proposal-144,minimal,proposal_accepted,202,1,0,2,1,4465
minimal-proposal-145,minimal,proposal_rejected,202,1,0,2,1,4221
minimal-proposal-146,minimal,proposal_rejected,203,3,0,2,1,1670
minimal-proposal-147,minimal,proposal_accepted,203,1,0,2,1,3922
minimal-proposal-148,minimal,proposal_rejected,203,3,0,2,1,1502
minimal-proposal-149,minimal,proposal_rejected,203,1,0,2,1,4201
minimal-proposal-15,minimal,proposal_accepted,23,3,0,2,1,1325
minimal-proposal-150,minimal,proposal_rejected,203,3,0,2,1,1671
minimal-proposal-151,minimal,proposal_rejected,203,3,0,2,1,1619
minimal-proposal-152,minimal,proposal_rejected,204,4,0,2,1,3560
minimal-proposal-153,minimal,proposal_rejected,204,4,0,2,1,3518
minimal-proposal-154,minimal,proposal_rejected,204,4,0,2,1,3477
minimal-proposal-155,minimal,proposal_rejected,204,4,0,2,1,3630
minimal-proposal-156,minimal,proposal_rejected,204,4,0,2,1,3478
minimal-proposal-157,minimal,proposal_rejected,205,2,0,2,1,1990
minimal-proposal-158,minimal,proposal_rejected,205,2,0,2,1,2150
minimal-proposal-159,minimal,proposal_rejected,205,2,0,2,1,1799
minimal-proposal-16,minimal,proposal_accepted,25,4,0,2,1,1348
minimal-proposal-160,minimal,proposal_accepted,205,2,0,2,1,1941
minimal-proposal-161,minimal,proposal_accepted,206,1,0,2,1,4763
minimal-proposal-162,minimal,proposal_rejected,207,3,0,2,1,1718
minimal-proposal-163,minimal,proposal_rejected,207,3,0,2,1,1579
minimal-proposal-164,minimal,proposal_rejected,207,3,0,2,1,1759
minimal-proposal-165,minimal,proposal_rejected,207,3,0,2,1,1573
minimal-proposal-166,minimal,proposal_accepted,208,4,0,2,1,3552
minimal-proposal-167,minimal,proposal_rejected,208,4,0,2,1,3446
minimal-proposal-168,minimal,proposal_rejected,208,4,0,2,1,3505
minimal-proposal-169,minimal,proposal_rejected,208,4,0,2,1,3505
minimal-proposal-17,minimal,proposal_accepted,25,2,0,2,1,1402
minimal-proposal-170,minimal,proposal_accepted,209,2,0,2,1,2314
minimal-proposal-171,minimal,proposal_accepted,210,2,0,2,1,2140
minimal-proposal-172,minimal,proposal_rejected,211,3,0,2,1,1659
minimal-proposal-173,minimal,proposal_accepted,211,3,0,2,1,1675
minimal-proposal-174,minimal,proposal_accepted,212,1,0,2,1,5237
minimal-proposal-175,minimal,proposal_accepted,212,4,0,2,1,3947
minimal-proposal-176,minimal,proposal_rejected,212,4,0,2,1,4172
minimal-proposal-177,minimal,proposal_rejected,214,2,0,2,1,2332
minimal-proposal-178,minimal,proposal_rejected,214,2,0,2,1,2448
minimal-proposal-179,minimal,proposal_rejected,214,2,0,5,1,2585
minimal-proposal-18,minimal,proposal_accepted,27,3,0,2,1,1355
minimal-proposal-180,minimal,proposal_rejected,214,2,0,2,1,2347
minimal-proposal-181,minimal,proposal_rejected,214,2,0,2,1,2083
minimal-proposal-182,minimal,proposal_rejected,215,3,0,2,1,1946
minimal-proposal-183,minimal,proposal_rejected,215,3,0,2,1,1800
minimal-proposal-184,minimal,proposal_rejected,215,3,0,2,1,1900
minimal-proposal-185,minimal,proposal_rejected,215,3,0,2,1,1900
minimal-proposal-186,minimal,proposal_accepted,216,1,0,2,1,5871
minimal-proposal-187,minimal,proposal_rejected,216,4,0,2,1,4662
minimal-proposal-188,minimal,proposal_rejected,216,1,0,2,1,5827
minimal-proposal-189,minimal,proposal_rejected,216,1,0,2,1,5237
minimal-proposal-19,minimal,proposal_accepted,38,1,0,2,1,2521
minimal-proposal-190,minimal,proposal_rejected,216,1,0,2,1,5579
minimal-proposal-191,minimal,proposal_rejected,216,1,0,2,1,5594
minimal-proposal-192,minimal,proposal_rejected,216,1,0,2,1,5903
minimal-proposal-193,minimal,proposal_accepted,216,4,0,2,1,4245
minimal-proposal-194,minimal,proposal_accepted,218,2,0,2,1,2461
minimal-proposal-195,minimal,proposal_rejected,218,2,0,2,1,2507
minimal-proposal-196,minimal,proposal_accepted,218,4,0,2,1,4374
minimal-proposal-197,minimal,proposal_rejected,218,2,0,2,1,2892
minimal-proposal-198,minimal,proposal_rejected,218,2,0,2,1,2062
minimal-proposal-199,minimal,proposal_rejected,218,2,0,2,1,2233
minimal-proposal-2,minimal,proposal_rejected,7,3,0,2,1,1024
minimal-proposal-20,minimal,proposal_accepted,38,4,0,2,1,1645
minimal-proposal-200,minimal,proposal_rejected,219,3,0,2,1,2012
minimal-proposal-201,minimal,proposal_rejected,219,3,0,2,1,1975
minimal-proposal-202,minimal,proposal_rejected,219,3,0,2,1,1884
minimal-proposal-203,minimal,proposal_rejected,219,3,0,2,1,2009
minimal-proposal-204,minimal,proposal_rejected,220,1,0,2,1,6861
minimal-proposal-205,minimal,proposal_rejected,220,1,0,2,1,7083
minimal-proposal-206,minimal,proposal_accepted,220,1,0,2,1,6617
minimal-proposal-207,minimal,proposal_rejected,220,1,0,2,1,6835
minimal-proposal-208,minimal,proposal_rejected,222,2,0,2,1,3002
minimal-proposal-209,minimal,proposal_rejected,222,2,0,2,1,3289
minimal-proposal-21,minimal,proposal_rejected,38,4,0,2,1,1656
minimal-proposal-210,minimal,proposal_rejected,222,4,0,2,1,4918
minimal-proposal-211,minimal,proposal_rejected,222,2,0,2,1,2775
minimal-proposal-212,minimal,proposal_rejected,222,2,0,2,1,2743
minimal-proposal-213,minimal,proposal_rejected,222,4,0,2,1,5639
minimal-proposal-214,minimal,proposal_rejected,222,2,0,2,1,2841
minimal-proposal-215,minimal,proposal_rejected,222,4,0,2,1,4636
minimal-proposal-216,minimal,proposal_rejected,223,3,0,2,1,1806
minimal-proposal-217,minimal,proposal_rejected,223,3,0,2,1,2304
minimal-proposal-218,minimal,proposal_rejected,223,3,0,2,1,2241
minimal-proposal-219,minimal,proposal_rejected,223,3,0,2,1,1808
minimal-proposal-22,minimal,proposal_rejected,38,4,0,2,1,1391
minimal-proposal-220,minimal,proposal_rejected,224,1,0,2,1,7305
minimal-proposal-221,minimal,proposal_rejected,224,1,0,2,1,6961
minimal-proposal-222,minimal,proposal_rejected,224,1,0,2,1,7154
minimal-proposal-223,minimal,proposal_rejected,224,1,0,2,1,7151
minimal-proposal-224,minimal,proposal_rejected,224,1,0,2,1,7051
minimal-proposal-225,minimal,proposal_rejected,224,1,0,2,1,7242
minimal-proposal-226,minimal,proposal_rejected,224,1,0,2,1,7086
minimal-proposal-227,minimal,proposal_rejected,224,1,0,2,1,6998
minimal-proposal-228,minimal,proposal_rejected,226,2,0,2,1,3148
minimal-proposal-229,minimal,proposal_rejected,226,4,0,2,1,4783
minimal-proposal-23,minimal,proposal_accepted,39,2,0,2,1,1596
minimal-proposal-230,minimal,proposal_rejected,226,4,0,2,1,4777
minimal-proposal-231,minimal,proposal_rejected,226,2,0,2,1,2891
minimal-proposal-232,minimal,proposal_rejected,226,4,0,2,1,4661
minimal-proposal-233,minimal,proposal_rejected,226,2,0,2,1,2935
minimal-proposal-234,minimal,proposal_rejected,226,2,0,2,1,2800
minimal-proposal-235,minimal,proposal_rejected,226,4,0,2,1,4791
minimal-proposal-236,minimal,proposal_rejected,226,2,0,2,1,2772
minimal-proposal-237,minimal,proposal_rejected,226,4,0,2,1,4765
minimal-proposal-238,minimal,proposal_rejected,227,3,0,2,1,2227
minimal-proposal-239,minimal,proposal_rejected,227,3,0,2,1,2264
minimal-proposal-24,minimal,proposal_accepted,41,3,0,2,1,1377
minimal-proposal-240,minimal,proposal_rejected,227,3,0,2,1,2093
minimal-proposal-241,minimal,proposal_rejected,227,3,0,2,1,2143
minimal-proposal-242,minimal,proposal_rejected,228,1,0,2,1,6959
minimal-proposal-243,minimal,proposal_rejected,228,1,0,2,1,7028
minimal-proposal-244,minimal,proposal_rejected,228,1,0,2,1,7150
minimal-proposal-245,minimal,proposal_rejected,228,1,0,2,1,7287
minimal-proposal-246,minimal,proposal_rejected,228,1,0,2,1,7070
minimal-proposal-247,minimal,proposal_rejected,228,1,0,2,1,7208
minimal-proposal-248,minimal,proposal_accepted,228,1,0,2,1,6989
minimal-proposal-249,minimal,proposal_rejected,230,2,0,2,1,3170
minimal-proposal-25,minimal,proposal_accepted,50,4,0,2,1,2009
minimal-proposal-250,minimal,proposal_rejected,230,4,0,2,1,4752
minimal-proposal-251,minimal,proposal_rejected,230,2,0,2,1,2831
minimal-proposal-252,minimal,proposal_accepted,230,4,0,2,1,4728
minimal-proposal-253,minimal,proposal_rejected,230,2,0,2,1,2753
minimal-proposal-254,minimal,proposal_rejected,230,2,0,2,1,2974
minimal-proposal-255,minimal,proposal_rejected,230,2,0,2,1,2781
minimal-proposal-256,minimal,proposal_rejected,230,4,0,2,1,4724
minimal-proposal-257,minimal,proposal_rejected,231,3,0,2,1,1967
minimal-proposal-258,minimal,proposal_rejected,231,3,0,2,1,2198
minimal-proposal-259,minimal,proposal_rejected,231,3,0,2,1,2094
minimal-proposal-26,minimal,proposal_accepted,54,1,0,2,1,2420
minimal-proposal-260,minimal,proposal_rejected,231,3,0,2,1,1986
minimal-proposal-261,minimal,proposal_accepted,232,1,0,2,1,7290
minimal-proposal-262,minimal,proposal_rejected,232,1,0,2,1,7631
minimal-proposal-263,minimal,proposal_rejected,232,1,0,2,1,7532
minimal-proposal-264,minimal,proposal_rejected,234,2,0,2,1,2495
minimal-proposal-265,minimal,proposal_accepted,234,4,0,2,1,5101
minimal-proposal-266,minimal,proposal_rejected,234,2,0,2,1,2851
minimal-proposal-267,minimal,proposal_rejected,234,2,0,2,1,2791
minimal-proposal-268,minimal,proposal_accepted,234,2,0,2,1,2795
minimal-proposal-269,minimal,proposal_rejected,235,3,0,2,1,1906
minimal-proposal-27,minimal,proposal_accepted,101,1,0,2,1,2935
minimal-proposal-270,minimal,proposal_rejected,235,3,0,2,1,1917
minimal-proposal-271,minimal,proposal_rejected,235,3,0,2,1,1727
minimal-proposal-272,minimal,proposal_rejected,235,3,0,2,1,1727
minimal-proposal-273,minimal,proposal_accepted,236,1,0,2,1,7685
minimal-proposal-274,minimal,proposal_rejected,236,1,0,2,1,7633
minimal-proposal-275,minimal,proposal_rejected,236,1,0,2,1,7879
minimal-proposal-276,minimal,proposal_rejected,236,1,0,2,1,7630
minimal-proposal-277,minimal,proposal_rejected,238,2,0,2,1,3128
minimal-proposal-278,minimal,proposal_rejected,238,2,0,2,1,3447
minimal-proposal-279,minimal,proposal_rejected,238,2,0,2,1,3117
minimal-proposal-28,minimal,proposal_accepted,103,4,0,2,1,2409
minimal-proposal-280,minimal,proposal_rejected,238,2,0,2,1,3386
minimal-proposal-281,minimal,proposal_rejected,238,2,0,2,1,3142
minimal-proposal-282,minimal,proposal_rejected,239,3,0,2,1,2056
minimal-proposal-283,minimal,proposal_rejected,239,3,0,2,1,1923
minimal-proposal-284,minimal,proposal_rejected,239,3,0,2,1,1727
minimal-proposal-285,minimal,proposal_rejected,239,3,0,2,1,1984
minimal-proposal-286,minimal,proposal_rejected,240,1,0,2,1,8274
minimal-proposal-287,minimal,proposal_rejected,240,1,0,2,1,8135
minimal-proposal-288,minimal,proposal_rejected,240,1,0,2,1,8304
minimal-proposal-289,minimal,proposal_accepted,240,1,0,2,1,8082
minimal-proposal-29,minimal,proposal_accepted,104,2,0,2,1,1661
minimal-proposal-290,minimal,proposal_rejected,240,1,0,2,1,8311
minimal-proposal-291,minimal,proposal_rejected,242,2,0,2,1,3557
minimal-proposal-292,minimal,proposal_rejected,242,2,0,2,1,3118
minimal-proposal-293,minimal,proposal_rejected,242,2,0,2,1,3509
minimal-proposal-294,minimal,proposal_rejected,242,2,0,2,1,3150
minimal-proposal-295,minimal,proposal_rejected,242,2,0,2,1,3597
minimal-proposal-296,minimal,proposal_rejected,243,3,0,2,1,1828
minimal-proposal-297,minimal,proposal_rejected,243,3,0,2,1,1991
minimal-proposal-298,minimal,proposal_rejected,243,3,0,2,1,2477
minimal-proposal-299,minimal,proposal_rejected,243,3,0,2,1,2105
minimal-proposal-3,minimal,proposal_accepted,7,3,0,2,1,1247
minimal-proposal-30,minimal,proposal_accepted,106,3,0,2,1,1445
minimal-proposal-300,minimal,proposal_rejected,244,1,0,2,1,9072
minimal-proposal-301,minimal,proposal_rejected,244,1,0,2,1,8564
minimal-proposal-302,minimal,proposal_accepted,244,1,0,2,1,8446
minimal-proposal-303,minimal,proposal_accepted,245,1,0,2,1,9043
minimal-proposal-304,minimal,proposal_rejected,246,2,0,2,1,3118
minimal-proposal-305,minimal,proposal_rejected,246,2,0,2,1,3776
minimal-proposal-306,minimal,proposal_rejected,246,2,0,2,1,3161
minimal-proposal-307,minimal,proposal_rejected,246,2,0,2,1,3153
minimal-proposal-308,minimal,proposal_rejected,246,2,0,2,1,3090
minimal-proposal-309,minimal,proposal_rejected,247,3,0,2,1,2011
minimal-proposal-31,minimal,proposal_accepted,121,1,0,2,1,2955
minimal-proposal-310,minimal,proposal_rejected,247,3,0,2,1,2431
minimal-proposal-311,minimal,proposal_rejected,247,3,0,2,1,2442
minimal-proposal-312,minimal,proposal_rejected,247,3,0,2,1,2177
minimal-proposal-313,minimal,proposal_accepted,249,1,0,2,1,9679
minimal-proposal-314,minimal,proposal_rejected,249,1,0,2,1,9625
minimal-proposal-315,minimal,proposal_rejected,250,2,0,2,1,3233
minimal-proposal-316,minimal,proposal_rejected,250,2,0,2,1,3118
minimal-proposal-317,minimal,proposal_rejected,250,2,0,2,1,3330
minimal-proposal-318,minimal,proposal_rejected,250,2,0,2,1,3153
minimal-proposal-319,minimal,proposal_rejected,250,2,0,2,1,3440
minimal-proposal-32,minimal,proposal_accepted,125,4,0,2,1,2781
minimal-proposal-320,minimal,proposal_unresolved,251,3,0,2,1,2138
minimal-proposal-321,minimal,proposal_unresolved,251,3,0,2,1,2139
minimal-proposal-322,minimal,proposal_rejected,253,1,0,2,1,10536
minimal-proposal-323,minimal,proposal_rejected,253,1,0,2,1,10580
minimal-proposal-324,minimal,proposal_rejected,253,1,0,2,1,10190
minimal-proposal-325,minimal,proposal_accepted,253,1,0,2,1,11421
minimal-proposal-326,minimal,proposal_rejected,253,1,0,2,1,10635
minimal-proposal-327,minimal,proposal_rejected,253,1,0,2,1,10242
minimal-proposal-328,minimal,proposal_rejected,253,1,0,2,1,10817
minimal-proposal-329,minimal,proposal_rejected,253,1,0,2,1,10655
minimal-proposal-33,minimal,proposal_accepted,161,1,0,2,1,2955
minimal-proposal-330,minimal,proposal_accepted,254,2,0,2,1,3130
minimal-proposal-331,minimal,proposal_rejected,254,2,0,2,1,3167
minimal-proposal-332,minimal,proposal_rejected,257,1,0,2,1,11664
minimal-proposal-333,minimal,proposal_rejected,257,1,0,2,1,12343
minimal-proposal-334,minimal,proposal_accepted,261,1,0,2,1,11421
minimal-proposal-335,minimal,proposal_rejected,261,1,0,2,1,11421
minimal-proposal-336,minimal,proposal_accepted,265,1,0,2,1,11421
minimal-proposal-337,minimal,proposal_accepted,339,1,0,2,1,11421
minimal-proposal-338,minimal,proposal_accepted,394,1,0,2,1,11483
minimal-proposal-339,minimal,proposal_accepted,762,1,0,2,1,11519
minimal-proposal-34,minimal,proposal_accepted,173,2,0,2,1,1661
minimal-proposal-35,minimal,proposal_accepted,175,4,0,2,1,2781
minimal-proposal-36,minimal,proposal_accepted,175,3,0,2,1,1473
minimal-proposal-37,minimal,proposal_accepted,176,1,0,2,1,2955
minimal-proposal-38,minimal,proposal_rejected,176,1,0,2,1,2955
minimal-proposal-39,minimal,proposal_rejected,176,1,0,2,1,2955
minimal-proposal-4,minimal,proposal_rejected,8,2,0,2,1,1338
minimal-proposal-40,minimal,proposal_accepted,176,4,0,2,1,3157
minimal-proposal-41,minimal,proposal_accepted,177,2,0,2,1,1661
minimal-proposal-42,minimal,proposal_accepted,177,1,0,2,1,2955
minimal-proposal-43,minimal,proposal_rejected,177,2,0,2,1,1663
minimal-proposal-44,minimal,proposal_rejected,177,2,0,2,1,1661
minimal-proposal-45,minimal,proposal_accepted,179,3,0,2,1,1473
minimal-proposal-46,minimal,proposal_rejected,179,3,0,2,1,1473
minimal-proposal-47,minimal,proposal_rejected,179,3,0,2,1,1473
minimal-proposal-48,minimal,proposal_rejected,180,4,0,2,1,3507
minimal-proposal-49,minimal,proposal_accepted,180,4,0,2,1,3157
minimal-proposal-5,minimal,proposal_accepted,8,2,0,2,1,1292
minimal-proposal-50,minimal,proposal_rejected,180,4,0,2,1,3157
minimal-proposal-51,minimal,proposal_accepted,181,1,0,2,1,2955
minimal-proposal-52,minimal,proposal_rejected,181,2,0,2,1,1997
minimal-proposal-53,minimal,proposal_rejected,181,1,0,2,1,3220
minimal-proposal-54,minimal,proposal_rejected,181,1,0,2,1,3284
minimal-proposal-55,minimal,proposal_rejected,181,1,0,2,1,2955
minimal-proposal-56,minimal,proposal_rejected,181,2,0,2,1,1661
minimal-proposal-57,minimal,proposal_rejected,181,1,0,2,1,2955
minimal-proposal-58,minimal,proposal_rejected,181,1,0,2,1,2955
minimal-proposal-59,minimal,proposal_rejected,181,1,0,2,1,2955
minimal-proposal-6,minimal,proposal_accepted,9,4,0,2,1,1277
minimal-proposal-60,minimal,proposal_rejected,181,2,0,2,1,1661
minimal-proposal-61,minimal,proposal_accepted,181,2,0,2,1,1661
minimal-proposal-62,minimal,proposal_rejected,183,3,0,2,1,1473
minimal-proposal-63,minimal,proposal_accepted,183,1,0,2,1,2955
minimal-proposal-64,minimal,proposal_rejected,183,3,0,2,1,1473
